intel,pagerank,youtube-u-growth,0.9157566302652106,0.8315132605304212
intel,pagerank,dblp_coauthor,0.8985959438377535,0.797191887675507
intel,pagerank,soc-LiveJournal1,0.8970358814352574,0.7940717628705148
intel,pagerank,orkut-links,0.8705148205928237,0.7410296411856474
intel,pagerank,roadNet-CA,0.9292771710868435,0.858554342173687
intel,sssp,youtube-u-growth,0.9277171086843474,0.8554342173686947
intel,sssp,dblp_coauthor,0.8980759230369215,0.7961518460738429
intel,sssp,soc-LiveJournal1,0.9240769630785232,0.8481539261570463
intel,sssp,orkut-links,0.9318772750910036,0.8637545501820073
intel,sssp,roadNet-CA,0.8564742589703588,0.7129485179407177
intel,bfs,youtube-u-growth,0.9126365054602185,0.8252730109204368
intel,bfs,dblp_coauthor,0.9001560062402496,0.8003120124804992
intel,bfs,soc-LiveJournal1,0.9433177327093084,0.8866354654186167
intel,bfs,orkut-links,0.8975559022360895,0.7951118044721789
intel,bfs,roadNet-CA,0.842953718148726,0.6859074362974519
intel,cc,youtube-u-growth,0.8970358814352574,0.7940717628705148
intel,cc,dblp_coauthor,0.8725949037961519,0.7451898075923037
intel,cc,soc-LiveJournal1,0.9131565262610505,0.8263130525221009
intel,cc,orkut-links,0.8845553822152886,0.7691107644305772
intel,cc,roadNet-CA,0.8616744669786791,0.7233489339573583
yitian,pagerank,youtube-u-growth,0.9147165886635465,0.8294331773270931
yitian,pagerank,dblp_coauthor,0.9251170046801872,0.8502340093603744
yitian,pagerank,soc-LiveJournal1,0.9282371294851794,0.8564742589703588
yitian,pagerank,orkut-links,0.9355174206968279,0.8710348413936557
yitian,pagerank,roadNet-CA,0.9339573582943318,0.8679147165886636
yitian,sssp,youtube-u-growth,0.9251170046801872,0.8502340093603744
yitian,sssp,dblp_coauthor,0.9344773790951638,0.8689547581903276
yitian,sssp,soc-LiveJournal1,0.9620384815392615,0.9240769630785232
yitian,sssp,orkut-links,0.9391575663026521,0.8783151326053042
yitian,sssp,roadNet-CA,0.9126365054602185,0.8252730109204368
yitian,bfs,youtube-u-growth,0.9656786271450858,0.9313572542901716
yitian,bfs,dblp_coauthor,0.9604784191367655,0.9209568382735309
yitian,bfs,soc-LiveJournal1,0.9573582943317732,0.9147165886635465
yitian,bfs,orkut-links,0.9438377535101404,0.8876755070202809
yitian,bfs,roadNet-CA,0.9053562142485699,0.8107124284971399
yitian,cc,youtube-u-growth,0.9417576703068122,0.8835153406136246
yitian,cc,dblp_coauthor,0.9630785231409257,0.9261570462818512
yitian,cc,soc-LiveJournal1,0.9615184607384295,0.9230369214768591
yitian,cc,orkut-links,0.9490379615184608,0.8980759230369215
yitian,cc,roadNet-CA,0.9141965678627145,0.828393135725429
